,tag_name
1949,ADP
1950,PRON
1951,VERB
1952,NOUN
1953,PRON
1954,ADP
1955,NOUN
1956,NOUN
1957,CCONJ
1958,NOUN
1959,NOUN
1960,PRON
1961,VERB
1962,ADP
1963,NOUN
1964,NOUN
1965,ADP
1966,NOUN
1967,PUNCT
1968,PART
1969,PART
1970,PRON
1971,VERB
1972,ADP
1973,VERB
1974,NOUN
1975,CCONJ
1976,NOUN
1977,ADJ
1978,ADP
1979,NOUN
1980,NOUN
1981,ADP
1982,PROPN
1983,PUNCT
1984,PROPN
1985,PUNCT
1986,PART
1987,PRON
1988,VERB
1989,NOUN
1990,NOUN
1991,ADP
1992,NOUN
1993,PUNCT
1994,ADP
1995,NOUN
1996,ADJ
1997,PUNCT
1998,PART
1999,PART
2000,ADJ
2001,NOUN
2002,VERB
2003,ADP
2004,NOUN
2005,PUNCT
2006,PROPN
2007,PUNCT
2008,ADP
2009,VERB
2010,PRON
2011,ADP
2012,DET
2013,NOUN
2014,PART
2015,VERB
2016,ADP
2017,NUM
2018,NOUN
2019,PUNCT
2020,PART
2021,NOUN
2022,ADJ
2023,ADJ
2024,ADP
2025,PROPN
2026,VERB
2027,ADP
2028,NOUN
2029,NOUN
2030,ADV
2031,ADP
2032,NOUN
2033,PART
2034,ADJ
2035,ADP
2036,NOUN
2037,PRON
2038,ADP
2039,NOUN
2040,NOUN
2041,ADJ
2042,ADP
2043,NOUN
2044,ADP
2045,PROPN
2046,PUNCT
2047,PART
2048,PRON
2049,VERB
2050,NOUN
2051,ADP
2052,NOUN
2053,ADP
2054,ADP
2055,NOUN
2056,ADJ
2057,ADJ
2058,ADP
2059,NOUN
2060,PUNCT
2061,PART
2062,VERB
2063,PROPN
2064,PUNCT
2065,PUNCT
2066,VERB
2067,NOUN
2068,CCONJ
2069,NOUN
2070,ADP
2071,NOUN
2072,PUNCT
2073,PART
2074,ADV
2075,NOUN
2076,ADJ
2077,ADJ
2078,NOUN
2079,ADP
2080,NOUN
2081,ADP
2082,PROPN
2083,CCONJ
2084,PROPN
2085,PROPN
2086,CCONJ
2087,PROPN
2088,CCONJ
2089,PROPN
2090,PUNCT
2091,VERB
2092,ADP
2093,NOUN
2094,NOUN
2095,ADP
2096,NOUN
2097,NOUN
2098,PUNCT
2099,PUNCT
2100,VERB
2101,PRON
2102,NOUN
2103,ADP
2104,NOUN
2105,NOUN
2106,PRON
2107,ADJ
2108,ADP
2109,NOUN
2110,NOUN
2111,NOUN
2112,ADP
2113,NOUN
2114,PROPN
2115,PROPN
2116,ADP
2117,NOUN
2118,ADP
2119,PRON
2120,PUNCT
2121,ADP
2122,NOUN
2123,NOUN
2124,PRON
2125,PUNCT
2126,VERB
2127,PROPN
2128,CCONJ
2129,NOUN
2130,PRON
2131,ADP
2132,NOUN
2133,NOUN
2134,ADJ
2135,ADP
2136,PROPN
2137,PUNCT
2138,CCONJ
2139,ADP
2140,NOUN
2141,PRON
2142,PRON
2143,VERB
2144,ADP
2145,NOUN
2146,NOUN
2147,CCONJ
2148,NOUN
2149,PUNCT
2150,CCONJ
2151,NOUN
2152,PRON
2153,PRON
2154,VERB
2155,PRON
2156,PART
2157,ADJ
2158,ADP
2159,NOUN
2160,PUNCT
2161,AUX
2162,PRON
2163,PRON
2164,VERB
2165,PRON
2166,ADP
2167,NOUN
2168,PRON
2169,PART
2170,NOUN
2171,PUNCT
2172,VERB
2173,NOUN
2174,PROPN
2175,PUNCT
2176,PROPN
2177,PROPN
2178,PUNCT
2179,ADP
2180,ADJ
2181,NOUN
2182,ADP
2183,NOUN
2184,ADP
2185,PROPN
2186,PROPN
2187,ADJ
2188,ADP
2189,PROPN
2190,PUNCT
2191,VERB
2192,NOUN
2193,ADP
2194,PROPN
2195,NOUN
2196,ADJ
2197,ADP
2198,NOUN
2199,ADP
2200,NOUN
2201,NOUN
2202,ADP
2203,PRON
2204,VERB
2205,PUNCT
2206,ADP
2207,PRON
2208,VERB
2209,SCONJ
2210,NOUN
2211,ADJ
2212,VERB
2213,ADP
2214,NOUN
2215,NOUN
2216,PRON
2217,PUNCT
2218,VERB
2219,PROPN
2220,ADP
2221,NOUN
2222,ADV
2223,PROPN
2224,ADP
2225,NOUN
2226,PROPN
2227,PROPN
2228,PROPN
2229,PROPN
2230,PUNCT
2231,PUNCT
2232,PART
2233,PRON
2234,NOUN
2235,ADP
2236,NOUN
2237,ADP
2238,NOUN
2239,NOUN
2240,PUNCT
2241,PUNCT
2242,VERB
2243,PROPN
2244,PUNCT
2245,PUNCT
2246,PART
2247,VERB
2248,NOUN
2249,PRON
2250,NOUN
2251,PUNCT
2252,ADP
2253,PRON
2254,ADV
2255,ADJ
2256,ADP
2257,NOUN
2258,ADJ
2259,CCONJ
2260,NOUN
2261,PUNCT
2262,PUNCT
2263,VERB
2264,NOUN
2265,NOUN
2266,ADJ
2267,ADJ
2268,ADP
2269,NOUN
2270,PROPN
2271,PROPN
2272,PROPN
2273,NOUN
2274,PRON
2275,PRON
2276,ADV
2277,ADP
2278,ADP
2279,VERB
2280,PUNCT
2281,NOUN
2282,ADJ
2283,PUNCT
2284,ADP
2285,NOUN
2286,NOUN
2287,NOUN
2288,NOUN
2289,ADP
2290,NOUN
2291,ADJ
2292,PUNCT
2293,VERB
2294,NOUN
2295,ADV
2296,ADP
2297,NOUN
2298,ADJ
2299,ADP
2300,PROPN
2301,ADP
2302,NOUN
2303,PROPN
2304,PART
2305,PRON
2306,VERB
2307,SCONJ
2308,PRON
2309,VERB
2310,ADP
2311,NOUN
2312,NOUN
2313,ADP
2314,NOUN
2315,ADJ
2316,ADP
2317,PROPN
2318,PUNCT
2319,VERB
2320,NOUN
2321,ADJ
2322,ADV
2323,PRON
2324,VERB
2325,NOUN
2326,ADJ
2327,ADP
2328,NOUN
2329,NOUN
2330,NOUN
2331,CCONJ
2332,NOUN
2333,NOUN
2334,ADP
2335,ADP
2336,VERB
2337,ADP
2338,PRON
2339,ADP
2340,PRON
2341,NOUN
2342,PART
2343,NOUN
2344,PRON
2345,NUM
2346,NUM
2347,NOUN
2348,PUNCT
2349,CCONJ
2350,PRON
2351,VERB
2352,ADP
2353,NUM
2354,NOUN
2355,ADP
2356,NOUN
2357,ADP
2358,NOUN
2359,ADP
2360,PRON
2361,PUNCT
2362,VERB
2363,NOUN
2364,PRON
2365,ADJ
2366,NUM
2367,NUM
2368,NOUN
2369,PUNCT
2370,CCONJ
2371,VERB
2372,ADP
2373,PRON
2374,ADJ
2375,ADP
2376,NUM
2377,NOUN
2378,PUNCT
2379,VERB
2380,NOUN
2381,ADJ
2382,ADV
2383,ADP
2384,NOUN
2385,ADJ
2386,ADP
2387,NOUN
2388,CCONJ
2389,NOUN
2390,NOUN
2391,ADP
2392,DET
2393,NOUN
2394,PUNCT
2395,ADP
2396,DET
2397,NOUN
2398,ADP
2399,NOUN
2400,VERB
2401,ADP
2402,NUM
2403,PUNCT
2404,NUM
2405,PUNCT
2406,PART
2407,ADP
2408,NOUN
2409,PUNCT
2410,VERB
2411,NOUN
2412,NOUN
2413,ADJ
2414,ADP
2415,NOUN
2416,CCONJ
2417,NOUN
2418,ADP
2419,PRON
2420,NOUN
2421,NUM
2422,NUM
2423,NOUN
2424,PUNCT
2425,CCONJ
2426,PRON
2427,NOUN
2428,NOUN
2429,NUM
2430,PUNCT
2431,NUM
2432,PUNCT
2433,PART
2434,VERB
2435,PROPN
2436,PRON
2437,VERB
2438,NOUN
2439,NOUN
2440,ADJ
2441,ADP
2442,NOUN
2443,NOUN
2444,ADJ
2445,ADP
2446,NOUN
2447,NUM
2448,CCONJ
2449,NUM
2450,SCONJ
2451,NOUN
2452,PRON
2453,PRON
2454,ADJ
2455,ADP
2456,NOUN
2457,ADP
2458,NOUN
2459,NOUN
2460,NOUN
2461,ADP
2462,NOUN
2463,NOUN
2464,PUNCT
2465,PART
2466,PART
2467,VERB
2468,PRON
2469,ADP
2470,NOUN
2471,ADJ
2472,ADP
2473,NOUN
2474,SCONJ
2475,NUM
2476,NOUN
2477,ADJ
2478,ADP
2479,PROPN
2480,VERB
2481,NOUN
2482,ADP
2483,NOUN
2484,ADJ
2485,NOUN
2486,PRON
2487,NOUN
2488,ADJ
2489,PUNCT
2490,PART
2491,VERB
2492,ADP
2493,NOUN
2494,NOUN
2495,PUNCT
2496,PUNCT
2497,PART
2498,VERB
2499,ADP
2500,VERB
2501,ADV
2502,NOUN
2503,ADJ
2504,ADP
2505,NOUN
2506,CCONJ
2507,DET
2508,NOUN
2509,ADP
2510,NOUN
2511,NOUN
2512,ADJ
2513,ADP
2514,NOUN
2515,CCONJ
2516,NOUN
2517,ADP
2518,NOUN
2519,NOUN
2520,PRON
2521,ADP
2522,NOUN
2523,ADJ
2524,ADP
2525,NOUN
2526,CCONJ
2527,ADP
2528,NOUN
2529,ADJ
2530,PUNCT
2531,PUNCT
2532,VERB
2533,NOUN
2534,ADP
2535,NOUN
2536,PROPN
2537,ADJ
2538,ADP
2539,NOUN
2540,CCONJ
2541,NOUN
2542,NOUN
2543,ADP
2544,SCONJ
2545,NOUN
2546,PRON
2547,VERB
2548,ADP
2549,NOUN
2550,NOUN
2551,ADP
2552,VERB
2553,DET
2554,NOUN
2555,ADP
2556,PROPN
2557,PUNCT
2558,VERB
2559,NOUN
2560,PRON
2561,ADJ
2562,ADJ
2563,ADP
2564,NOUN
2565,NOUN
2566,PRON
2567,NOUN
2568,PUNCT
2569,VERB
2570,DET
2571,NOUN
2572,NOUN
2573,NOUN
2574,PART
2575,ADJ
2576,ADP
2577,NOUN
2578,PROPN
2579,ADJ
2580,PUNCT
2581,PUNCT
2582,PRON
2583,ADJ
2584,PUNCT
2585,PUNCT
2586,VERB
2587,ADV
2588,SCONJ
2589,NOUN
2590,PROPN
2591,VERB
2592,ADV
2593,NOUN
2594,ADJ
2595,VERB
2596,NOUN
2597,ADP
2598,NOUN
2599,NOUN
2600,NOUN
2601,PRON
2602,ADP
2603,NOUN
2604,PUNCT
2605,PRON
2606,PRON
2607,VERB
2608,PRON
2609,VERB
2610,ADP
2611,NOUN
2612,NOUN
2613,PUNCT
2614,PART
2615,VERB
2616,PRON
2617,NOUN
2618,ADP
2619,NOUN
2620,ADJ
2621,ADP
2622,NOUN
2623,ADJ
2624,PRON
2625,VERB
2626,NOUN
2627,NOUN
2628,ADP
2629,NOUN
2630,PRON
2631,PUNCT
2632,ADP
2633,VERB
2634,ADP
2635,NOUN
2636,ADJ
2637,PRON
2638,VERB
2639,PRON
2640,NOUN
2641,PUNCT
2642,ADJ
2643,PUNCT
2644,ADP
2645,NOUN
2646,NOUN
2647,ADP
2648,NOUN
2649,NOUN
2650,PUNCT
2651,VERB
2652,PROPN
2653,ADP
2654,NOUN
2655,NOUN
2656,ADP
2657,PROPN
2658,PUNCT
2659,PROPN
2660,ADP
2661,VERB
2662,NOUN
2663,ADP
2664,NOUN
2665,ADJ
2666,PUNCT
2667,PUNCT
2668,VERB
2669,PRON
2670,NOUN
2671,ADP
2672,NOUN
2673,ADP
2674,NOUN
2675,NOUN
2676,PUNCT
2677,ADP
2678,VERB
2679,ADP
2680,NOUN
2681,ADP
2682,NOUN
2683,PUNCT
2684,CCONJ
2685,VERB
2686,PRON
2687,PRON
2688,NOUN
2689,VERB
2690,ADP
2691,NOUN
2692,PUNCT
2693,PUNCT
2694,PART
2695,ADP
2696,ADP
2697,NOUN
2698,ADJ
2699,CCONJ
2700,ADP
2701,NOUN
2702,ADJ
2703,ADP
2704,NOUN
2705,ADP
2706,NOUN
2707,ADJ
2708,ADP
2709,NOUN
2710,NOUN
2711,PUNCT
2712,VERB
2713,NOUN
2714,ADP
2715,NOUN
2716,ADP
2717,NOUN
2718,PRON
2719,PUNCT
2720,NOUN
2721,NOUN
2722,ADJ
2723,VERB
2724,PRON
2725,NOUN
2726,ADP
2727,NOUN
2728,NOUN
2729,NOUN
2730,CCONJ
2731,PRON
2732,NOUN
2733,ADJ
2734,ADP
2735,NOUN
2736,NOUN
2737,ADJ
2738,CCONJ
2739,NOUN
2740,ADP
2741,NOUN
2742,NOUN
2743,ADP
2744,NOUN
2745,NOUN
2746,PUNCT
2747,NOUN
2748,NOUN
2749,ADJ
2750,PRON
2751,NUM
2752,NOUN
2753,PUNCT
2754,VERB
2755,NOUN
2756,NOUN
2757,NOUN
2758,ADJ
2759,PUNCT
2760,PROPN
2761,PROPN
2762,PROPN
2763,PUNCT
2764,PUNCT
2765,PUNCT
2766,ADP
2767,NOUN
2768,ADP
2769,NOUN
2770,ADP
2771,VERB
2772,ADP
2773,PRON
2774,NOUN
2775,ADJ
2776,ADP
2777,NOUN
2778,NOUN
2779,PUNCT
2780,ADP
2781,ADP
2782,NOUN
2783,ADJ
2784,ADP
2785,NOUN
2786,PUNCT
2787,PUNCT
2788,NOUN
2789,NOUN
2790,ADJ
2791,VERB
2792,SCONJ
2793,ADV
2794,NOUN
2795,ADP
2796,NOUN
2797,ADP
2798,NOUN
2799,PUNCT
2800,PRON
2801,VERB
2802,ADP
2803,NOUN
2804,ADJ
2805,ADP
2806,NOUN
2807,PART
2808,ADJ
2809,VERB
2810,ADP
2811,NOUN
2812,ADJ
2813,NOUN
2814,ADP
2815,VERB
2816,NOUN
2817,ADJ
2818,PROPN
2819,PROPN
2820,ADP
2821,PROPN
2822,PUNCT
2823,PROPN
2824,ADP
2825,NOUN
2826,PRON
2827,PRON
2828,PART
2829,VERB
2830,ADP
2831,VERB
2832,ADP
2833,NOUN
2834,ADJ
2835,CCONJ
2836,VERB
2837,ADP
2838,NOUN
2839,ADJ
2840,ADP
2841,VERB
2842,PUNCT
2843,NOUN
2844,ADJ
2845,ADP
2846,NOUN
2847,ADJ
2848,PRON
2849,NOUN
2850,VERB
2851,ADP
2852,NOUN
2853,CCONJ
2854,VERB
2855,ADP
2856,ADJ
2857,NOUN
2858,PUNCT
2859,PRON
2860,DET
2861,NOUN
2862,NOUN
2863,ADP
2864,NOUN
2865,PUNCT
2866,CCONJ
2867,VERB
2868,ADP
2869,NOUN
2870,ADP
2871,DET
2872,NUM
2873,NOUN
2874,PUNCT
2875,VERB
2876,ADP
2877,NUM
2878,ADP
2879,NOUN
2880,PRON
2881,PUNCT
2882,VERB
2883,PRON
2884,ADP
2885,SCONJ
2886,PRON
2887,NOUN
2888,PUNCT
2889,ADJ
2890,PUNCT
2891,CCONJ
2892,PUNCT
2893,ADJ
2894,CCONJ
2895,ADJ
2896,PUNCT
2897,VERB
2898,NOUN
2899,PRON
2900,ADP
2901,NOUN
2902,NOUN
2903,ADP
2904,ADP
2905,NOUN
2906,PRON
2907,PUNCT
2908,VERB
2909,PROPN
2910,ADP
2911,NOUN
2912,VERB
2913,ADP
2914,PRON
2915,ADV
2916,PUNCT
2917,PUNCT
2918,DET
2919,NOUN
2920,VERB
2921,ADP
2922,PRON
2923,CCONJ
2924,PROPN
2925,DET
2926,PRON
2927,NOUN
2928,PUNCT
2929,PUNCT
2930,PART
2931,VERB
2932,NOUN
2933,ADP
2934,NOUN
2935,PRON
2936,ADV
2937,PUNCT
2938,CCONJ
2939,PRON
2940,PRON
2941,NOUN
2942,ADJ
2943,ADP
2944,NOUN
2945,CCONJ
2946,ADP
2947,NOUN
2948,NOUN
2949,ADP
2950,NOUN
2951,NOUN
2952,PRON
2953,ADJ
2954,ADP
2955,NOUN
2956,PUNCT
2957,VERB
2958,PROPN
2959,PUNCT
2960,PUNCT
2961,NOUN
2962,NOUN
2963,PRON
2964,ADP
2965,NOUN
2966,ADV
2967,PUNCT
2968,PUNCT
2969,PART
2970,PART
2971,VERB
2972,NOUN
2973,ADJ
2974,ADP
2975,NOUN
2976,PUNCT
2977,VERB
2978,NOUN
2979,NOUN
2980,ADJ
2981,ADP
2982,NOUN
2983,PUNCT
2984,PRON
2985,PART
2986,AUX
2987,ADJ
2988,PUNCT
2989,VERB
2990,NOUN
2991,ADP
2992,PRON
2993,ADP
2994,PRON
2995,NOUN
2996,NOUN
2997,ADJ
2998,SCONJ
2999,PRON
3000,VERB
3001,ADP
3002,NOUN
3003,NOUN
3004,ADJ
3005,ADP
3006,PROPN
3007,PUNCT
3008,NOUN
3009,PRON
3010,NOUN
3011,ADP
3012,NOUN
3013,NOUN
3014,CCONJ
3015,NOUN
3016,CCONJ
3017,NOUN
3018,ADJ
3019,PRON
3020,NOUN
3021,NOUN
3022,NOUN
3023,CCONJ
3024,NOUN
3025,ADJ
3026,ADP
3027,NOUN
3028,PUNCT
3029,PART
3030,PRON
3031,PART
3032,VERB
3033,ADV
3034,ADP
3035,NOUN
3036,ADJ
3037,PUNCT
3038,CCONJ
3039,ADV
3040,ADP
3041,NOUN
3042,PUNCT
3043,CCONJ
3044,NOUN
3045,ADJ
3046,PUNCT
3047,CCONJ
3048,SYM
3049,ADV
3050,PRON
3051,ADJ
3052,SYM
3053,ADP
3054,NOUN
3055,ADJ
3056,PUNCT
3057,ADP
3058,DET
3059,NOUN
3060,PUNCT
3061,NOUN
3062,PART
3063,NOUN
3064,PUNCT
3065,CCONJ
3066,NOUN
3067,PUNCT
3068,PART
3069,VERB
3070,NOUN
3071,NOUN
3072,ADP
3073,NOUN
3074,NOUN
3075,ADJ
3076,CCONJ
3077,VERB
3078,ADP
3079,NOUN
3080,NOUN
3081,ADP
3082,NOUN
3083,NOUN
3084,ADP
3085,VERB
3086,NOUN
3087,PUNCT
3088,PART
3089,ADP
3090,PRON
3091,PUNCT
3092,VERB
3093,ADV
3094,NOUN
3095,ADP
3096,PART
3097,NOUN
3098,PUNCT
3099,ADP
3100,NOUN
3101,PROPN
3102,PUNCT
3103,ADJ
3104,ADP
3105,NOUN
3106,NOUN
3107,PROPN
3108,PROPN
3109,PUNCT
3110,VERB
3111,DET
3112,PRON
3113,NOUN
3114,ADJ
3115,ADP
3116,NOUN
3117,PROPN
3118,ADJ
3119,ADV
3120,ADJ
3121,PUNCT
3122,ADP
3123,ADP
3124,VERB
3125,NOUN
3126,PROPN
3127,ADJ
3128,NOUN
3129,NOUN
3130,NOUN
3131,NOUN
3132,NOUN
3133,ADV
3134,NUM
3135,PUNCT
3136,NOUN
3137,PROPN
3138,ADP
3139,NOUN
3140,ADP
3141,VERB
3142,NOUN
3143,NOUN
3144,NOUN
3145,ADP
3146,NOUN
3147,PRON
3148,VERB
3149,NOUN
3150,PRON
3151,PUNCT
3152,VERB
3153,PRON
3154,NOUN
3155,NOUN
3156,NOUN
3157,ADP
3158,PRON
3159,ADP
3160,NOUN
3161,NOUN
3162,CCONJ
3163,NOUN
3164,ADJ
3165,ADP
3166,NOUN
3167,ADJ
3168,CCONJ
3169,ADJ
3170,PUNCT
3171,NOUN
3172,ADP
3173,NOUN
3174,ADJ
3175,CCONJ
3176,NOUN
3177,ADJ
3178,NOUN
3179,ADJ
3180,PUNCT
3181,CCONJ
3182,VERB
3183,ADP
3184,VERB
3185,ADV
3186,PUNCT
3187,VERB
3188,NOUN
3189,ADP
3190,NOUN
3191,ADP
3192,NOUN
3193,PRON
3194,NOUN
3195,ADP
3196,NOUN
3197,ADP
3198,SCONJ
3199,NOUN
3200,NOUN
3201,PRON
3202,ADJ
3203,ADJ
3204,PUNCT
3205,PART
3206,VERB
3207,ADV
3208,VERB
3209,NOUN
3210,NOUN
3211,ADJ
3212,ADJ
3213,ADP
3214,NOUN
3215,NOUN
3216,PROPN
3217,CCONJ
3218,PROPN
3219,PUNCT
3220,ADP
3221,VERB
3222,ADP
3223,NOUN
3224,ADJ
3225,ADP
3226,PRON
3227,NOUN
3228,NOUN
3229,ADJ
3230,NOUN
3231,PUNCT
3232,NOUN
3233,NOUN
3234,ADP
3235,PROPN
3236,CCONJ
3237,PROPN
3238,PUNCT
3239,CCONJ
3240,ADP
3241,PROPN
3242,CCONJ
3243,PROPN
3244,ADJ
3245,PUNCT
3246,ADJ
3247,ADP
3248,NOUN
3249,NOUN
3250,PUNCT
3251,ADP
3252,PRON
3253,PART
3254,VERB
3255,ADP
3256,NOUN
3257,NOUN
3258,PUNCT
3259,PART
3260,PART
3261,VERB
3262,ADJ
3263,PUNCT
3264,PUNCT
3265,ADP
3266,PRON
3267,ADP
3268,NOUN
3269,ADP
3270,PRON
3271,VERB
3272,ADP
3273,PRON
3274,ADP
3275,SCONJ
3276,PRON
3277,VERB
3278,ADP
3279,NOUN
3280,ADJ
3281,SYM
3282,VERB
3283,PRON
3284,ADP
3285,VERB
3286,ADP
3287,NOUN
3288,ADJ
3289,SYM
3290,CCONJ
3291,ADP
3292,SCONJ
3293,PRON
3294,VERB
3295,ADP
3296,NOUN
3297,PRON
3298,PUNCT
3299,PUNCT
3300,PART
3301,PART
3302,VERB
3303,NOUN
3304,ADJ
3305,ADP
3306,PROPN
3307,ADP
3308,NOUN
3309,ADJ
3310,ADJ
3311,ADJ
3312,PUNCT
3313,VERB
3314,PROPN
3315,ADJ
3316,NOUN
3317,PUNCT
3318,VERB
3319,PROPN
3320,PROPN
3321,PROPN
3322,PRON
3323,VERB
3324,NOUN
3325,PROPN
3326,PROPN
3327,ADJ
3328,ADP
3329,NOUN
3330,PROPN
3331,PUNCT
3332,PUNCT
3333,ADP
3334,VERB
3335,NOUN
3336,PRON
3337,PUNCT
3338,VERB
3339,ADP
3340,NOUN
3341,PUNCT
3342,PUNCT
3343,ADP
3344,NOUN
3345,NOUN
3346,NOUN
3347,ADV
3348,NUM
3349,PUNCT
3350,VERB
3351,PROPN
3352,PROPN
3353,NOUN
3354,ADJ
3355,NOUN
3356,ADP
3357,PRON
3358,NOUN
3359,PUNCT
3360,PRON
3361,ADV
3362,NOUN
3363,VERB
3364,ADP
3365,NOUN
3366,DET
3367,NOUN
3368,PUNCT
3369,PART
3370,VERB
3371,NOUN
3372,PUNCT
3373,AUX
3374,NOUN
3375,NOUN
3376,PROPN
3377,PROPN
3378,PART
3379,ADJ
3380,ADP
3381,NOUN
3382,ADJ
3383,PUNCT
3384,CCONJ
3385,PRON
3386,NOUN
3387,PRON
3388,ADJ
3389,PUNCT
3390,ADP
3391,NOUN
3392,VERB
3393,ADV
3394,PUNCT
3395,VERB
3396,PROPN
3397,CCONJ
3398,PROPN
3399,NOUN
3400,NOUN
3401,PRON
3402,ADP
3403,NOUN
3404,PUNCT
3405,PROPN
3406,PROPN
3407,PROPN
3408,PROPN
3409,PUNCT
3410,ADP
3411,NOUN
3412,NOUN
3413,ADJ
3414,ADJ
3415,PUNCT
3416,PART
3417,NOUN
3418,PUNCT
3419,CCONJ
3420,NOUN
3421,PRON
3422,VERB
3423,PRON
3424,PUNCT
3425,VERB
3426,NOUN
3427,ADJ
3428,ADJ
3429,CCONJ
3430,VERB
3431,NOUN
3432,PRON
3433,ADP
3434,NOUN
3435,NOUN
3436,ADJ
3437,ADJ
3438,ADP
3439,NOUN
3440,PUNCT
3441,VERB
3442,NOUN
3443,PRON
3444,NOUN
3445,NOUN
3446,ADJ
3447,PUNCT
3448,NOUN
3449,ADJ
3450,CCONJ
3451,PART
3452,PRON
3453,PUNCT
3454,NOUN
3455,CCONJ
3456,NOUN
3457,CCONJ
3458,NOUN
3459,ADJ
3460,NOUN
3461,PUNCT
3462,VERB
3463,PROPN
3464,SCONJ
3465,NOUN
3466,NOUN
3467,ADP
3468,NOUN
3469,ADJ
3470,ADP
3471,VERB
3472,ADJ
3473,NOUN
3474,PUNCT
3475,ADP
3476,NOUN
3477,ADP
3478,PRON
3479,VERB
3480,PRON
3481,PUNCT
3482,VERB
3483,NOUN
3484,ADJ
3485,ADV
3486,ADP
3487,NOUN
3488,ADJ
3489,VERB
3490,NOUN
3491,NOUN
3492,ADP
3493,NOUN
3494,PUNCT
3495,VERB
3496,PROPN
3497,NOUN
3498,ADP
3499,NOUN
3500,ADJ
3501,PUNCT
3502,CCONJ
3503,VERB
3504,ADP
3505,NOUN
3506,VERB
3507,NOUN
3508,ADP
3509,SCONJ
3510,PRON
3511,PUNCT
3512,PART
3513,VERB
3514,NOUN
3515,ADP
3516,NOUN
3517,PROPN
3518,ADP
3519,PART
3520,VERB
3521,NOUN
3522,PROPN
3523,PUNCT
3524,PUNCT
3525,PART
3526,PART
3527,VERB
3528,ADP
3529,PRON
3530,NOUN
3531,ADJ
3532,ADJ
3533,ADP
3534,PRON
3535,CCONJ
3536,ADP
3537,NOUN
3538,PRON
3539,ADP
3540,NOUN
3541,PUNCT
3542,ADV
3543,NUM
3544,PUNCT
3545,VERB
3546,NOUN
3547,NOUN
3548,ADJ
3549,CCONJ
3550,NOUN
3551,ADP
3552,NOUN
3553,PUNCT
3554,PROPN
3555,PROPN
3556,PUNCT
3557,PUNCT
3558,NOUN
3559,NOUN
3560,ADP
3561,ADP
3562,NOUN
3563,PRON
3564,VERB
3565,ADP
3566,NOUN
3567,NOUN
3568,ADJ
3569,ADP
3570,NOUN
3571,CCONJ
3572,NOUN
3573,ADP
3574,NOUN
3575,NOUN
3576,PUNCT
3577,ADP
3578,ADP
3579,NOUN
3580,PROPN
3581,ADP
3582,NOUN
3583,ADJ
3584,PUNCT
3585,VERB
3586,ADP
3587,ADP
3588,ADJ
3589,NOUN
3590,ADP
3591,VERB
3592,ADP
3593,NOUN
3594,NOUN
3595,PUNCT
3596,VERB
3597,NOUN
3598,PRON
3599,PROPN
3600,PUNCT
3601,PUNCT
3602,AUX
3603,VERB
3604,NOUN
3605,PRON
3606,ADP
3607,NOUN
3608,ADJ
3609,PUNCT
3610,PUNCT
3611,DET
3612,NOUN
3613,ADP
3614,NOUN
3615,VERB
3616,NOUN
3617,PRON
3618,ADJ
3619,PUNCT
3620,CCONJ
3621,AUX
3622,DET
3623,PRON
3624,ADJ
3625,PUNCT
3626,PART
3627,VERB
3628,ADP
3629,ADJ
3630,NOUN
3631,ADJ
3632,ADJ
3633,ADP
3634,PROPN
3635,PROPN
3636,ADJ
3637,PRON
3638,VERB
3639,NOUN
3640,NOUN
3641,ADJ
3642,CCONJ
3643,PRON
3644,AUX
3645,VERB
3646,ADP
3647,NOUN
3648,PROPN
3649,ADJ
3650,PUNCT
3651,VERB
3652,NOUN
3653,ADP
3654,NOUN
3655,PROPN
3656,PROPN
3657,PUNCT
3658,ADP
3659,NOUN
3660,NUM
3661,SYM
3662,ADP
3663,NOUN
3664,NOUN
3665,ADP
3666,PROPN
3667,ADJ
3668,PUNCT
3669,NOUN
3670,PRON
3671,ADP
3672,NOUN
3673,ADP
3674,NOUN
3675,ADP
3676,NOUN
3677,NOUN
3678,NOUN
3679,PART
3680,VERB
3681,ADP
3682,NOUN
3683,PUNCT
3684,PART
3685,VERB
3686,PROPN
3687,PROPN
3688,PRON
3689,VERB
3690,DET
3691,NOUN
3692,ADP
3693,NOUN
3694,NOUN
3695,ADJ
3696,NOUN
3697,NOUN
3698,ADP
3699,NUM
3700,PROPN
3701,ADJ
3702,PUNCT
3703,VERB
3704,NOUN
3705,PROPN
3706,ADJ
3707,PRON
3708,AUX
3709,VERB
3710,NOUN
3711,ADJ
3712,ADP
3713,NOUN
3714,NUM
3715,ADP
3716,VERB
3717,NOUN
3718,ADV
3719,ADP
3720,ADP
3721,NOUN
3722,PRON
3723,PROPN
3724,PROPN
3725,PUNCT
3726,ADP
3727,NOUN
3728,NOUN
3729,PRON
3730,PUNCT
3731,VERB
3732,NOUN
3733,ADJ
3734,ADP
3735,NOUN
3736,ADJ
3737,NOUN
3738,PRON
3739,ADJ
3740,ADP
3741,NOUN
3742,ADP
3743,NOUN
3744,PUNCT
3745,AUX
3746,ADJ
3747,ADP
3748,ADJ
3749,NOUN
3750,PUNCT
3751,CCONJ
3752,VERB
3753,NOUN
3754,ADP
3755,NOUN
3756,PUNCT
3757,NOUN
3758,PRON
3759,VERB
3760,NOUN
3761,PUNCT
3762,ADJ
3763,ADP
3764,NUM
3765,NOUN
3766,ADP
